Log file open, 12/11/22 13:55:55
[2022.12.11-16.56.02:955][  0]LogConfig: Set CVar [[r.VSync:0]]
[2022.12.11-16.56.02:955][  0]LogConfig: Set CVar [[r.RHICmdBypass:0]]
[2022.12.11-16.56.02:970][  0]LogConfig: Applying CVar settings from Section [/Script/Engine.RendererSettings] File [Engine]
[2022.12.11-16.56.02:970][  0]LogConfig: CVar [[VisualizeCalibrationColorMaterialPath:/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor]] deferred - dummy variable created
[2022.12.11-16.56.02:970][  0]LogConfig: CVar [[VisualizeCalibrationGrayscaleMaterialPath:/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale]] deferred - dummy variable created
[2022.12.11-16.56.02:970][  0]LogConfig: Set CVar [[r.GPUCrashDebugging:0]]
[2022.12.11-16.56.02:970][  0]LogConfig: CVar [[MaxSkinBones:(Default=65536,PerPlatform=(("Mobile", 256)))]] deferred - dummy variable created
[2022.12.11-16.56.02:970][  0]LogConfig: Set CVar [[r.GenerateMeshDistanceFields:1]]
[2022.12.11-16.56.02:970][  0]LogConfig: Set CVar [[r.DynamicGlobalIlluminationMethod:1]]
[2022.12.11-16.56.02:970][  0]LogConfig: Set CVar [[r.ReflectionMethod:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[r.Shadow.Virtual.Enable:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Applying CVar settings from Section [/Script/Engine.RendererOverrideSettings] File [Engine]
[2022.12.11-16.56.03:098][  0]LogConfig: Applying CVar settings from Section [/Script/Engine.StreamingSettings] File [Engine]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.MinBulkDataSizeForAsyncLoading:131072]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.AsyncLoadingThreadEnabled:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.EventDrivenLoaderEnabled:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.WarnIfTimeLimitExceeded:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.TimeLimitExceededMultiplier:1.5]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.TimeLimitExceededMinTime:0.005]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.UseBackgroundLevelStreaming:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.PriorityAsyncLoadingExtraTime:15.0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.LevelStreamingActorsUpdateTimeLimit:5.0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.PriorityLevelStreamingActorsUpdateExtraTime:5.0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.LevelStreamingComponentsRegistrationGranularity:10]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.UnregisterComponentsTimeLimit:1.0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.LevelStreamingComponentsUnregistrationGranularity:5]]
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[s.MaxPackageSummarySize:16384]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[s.FlushStreamingOnExit:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[FixedBootOrder:/Script/Engine/Default__SoundBase]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[FixedBootOrder:/Script/Engine/Default__MaterialInterface]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[FixedBootOrder:/Script/Engine/Default__DeviceProfileManager]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: Applying CVar settings from Section [/Script/Engine.GarbageCollectionSettings] File [Engine]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.MaxObjectsNotConsideredByGC:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.SizeOfPermanentObjectPool:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.FlushStreamingOnGC:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.NumRetriesBeforeForcingGC:10]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.AllowParallelGC:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.TimeBetweenPurgingPendingKillObjects:61.1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.MaxObjectsInEditor:25165824]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.IncrementalBeginDestroyEnabled:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.CreateGCClusters:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.MinGCClusterSize:5]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.AssetClustreringEnabled:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.ActorClusteringEnabled:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.BlueprintClusteringEnabled:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.UseDisregardForGCOnDedicatedServers:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.MultithreadedDestructionEnabled:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.VerifyGCObjectNames:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.VerifyUObjectsAreNotFGCObjects:0]]
[2022.12.11-16.56.03:098][  0]LogConfig: Set CVar [[gc.PendingKillEnabled:1]]
[2022.12.11-16.56.03:098][  0]LogConfig: Applying CVar settings from Section [/Script/Engine.NetworkSettings] File [Engine]
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[NetworkEmulationProfiles:(ProfileName="Average",ToolTip="Simulates average internet conditions")]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[NetworkEmulationProfiles:(ProfileName="Bad",ToolTip="Simulates laggy internet conditions")]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: Applying CVar settings from Section [/Script/UnrealEd.CookerSettings] File [Engine]
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[DefaultPVRTCQuality:1]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[DefaultASTCQualityBySpeed:1]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[DefaultASTCQualityBySize:3]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[ClassesExcludedOnDedicatedServer:WidgetBlueprint]] deferred - dummy variable created
[2022.12.11-16.56.03:098][  0]LogConfig: CVar [[ClassesExcludedOnDedicatedServer:GroupActor]] deferred - dummy variable created
